end_time,f1,f2,fight_date,method,referee,round,time_format,weightclass,winner,f1_body,f1_clinch,f1_control,f1_distance,f1_dob,f1_ground,f1_head,f1_height,f1_kd,f1_leg,f1_reach,f1_record,f1_rev,f1_sapm,f1_sig_str,f1_sig_str_%,f1_slpm,f1_stance,f1_str__acc_,f1_str__def,f1_sub__avg_,f1_sub_att,f1_td,f1_td_%,f1_td_acc_,f1_td_avg_,f1_td_def_,f1_total_str,f1_weight,f2_body,f2_clinch,f2_control,f2_distance,f2_dob,f2_ground,f2_head,f2_height,f2_kd,f2_leg,f2_reach,f2_record,f2_rev,f2_sapm,f2_sig_str,f2_sig_str_%,f2_slpm,f2_stance,f2_str__acc_,f2_str__def,f2_sub__avg_,f2_sub_att,f2_td,f2_td_%,f2_td_acc_,f2_td_avg_,f2_td_def_,f2_total_str,f2_weight,gender,year
3:44,Anshul Jubli,Jeka Saragih,2023-02-04,KO/TKO,Marc Goddard,2,3,lightweight,f1,1 of 3,0 of 0,7:07,6 of 14,"Jan 13, 1995",32 of 37,36 of 47,182.88,0,1 of 1,175.26,Record: 7-1-0,0,5.61,38 of 51,74%,6.48,Switch,46%,51%,0.4,1,2 of 5,40%,18%,0.82,63%,74 of 99,70.31,3 of 4,2 of 3,7:07,10 of 20,"Jan 01, 1995",2 of 2,2 of 10,172.72,0,9 of 11,175.26,Record: 14-3-0,0,2.84,14 of 25,56%,2.76,Orthodox,50%,40%,0.6,0,0 of 0,0,100%,2.37,66%,20 of 40,65.77,M,2023
5:00,JeongYeong Lee,Yizha,2023-02-04,Decision - Split,Mark Smith,3,3,featherweight,f1,7 of 7,7 of 8,0:50,18 of 49,"Nov 13, 1995",0 of 0,18 of 50,177.8,0,0 of 0,185.42,Record: 11-1-0,0,1.57,25 of 57,43%,2.81,Orthodox,53%,59%,0.5,0,0 of 0,0,66%,0.96,76%,66 of 105,65.77,6 of 9,7 of 7,0:50,13 of 46,"Jan 08, 1997",4 of 5,17 of 48,170.18,0,1 of 1,180.34,Record: 25-4-0,0,2.2,24 of 58,41%,2.82,Orthodox,44%,54%,1.4,0,5 of 21,23%,32%,4.55,59%,37 of 74,65.77,M,2023
0:33,Rinya Nakamura,Toshiomi Kazama,2023-02-04,KO/TKO,Keith Peterson,1,3,bantamweight,f1,0 of 0,0 of 0,0:03,10 of 24,"Mar 23, 1995",1 of 1,11 of 25,170.18,2,0 of 0,172.72,Record: 9-0-0,0,1.38,11 of 25,44%,3.53,Southpaw,54%,67%,1.6,0,0 of 0,0,90%,3.72,100%,11 of 25,61.23,0 of 0,0 of 0,0:03,4 of 10,"May 15, 1997",0 of 0,4 of 10,170.18,0,0 of 0,175.26,Record: 10-4-0,0,3.94,4 of 10,40%,2.22,Orthodox,54%,45%,0.0,0,0 of 0,0,13%,1.51,66%,4 of 10,61.23,M,2023
3:11,HyunSung Park,SeungGuk Choi,2023-02-04,Submission,Marc Goddard,3,3,flyweight,f1,1 of 3,1 of 3,1:47,37 of 88,"Nov 04, 1995",0 of 0,20 of 61,170.18,0,17 of 27,167.64,Record: 9-0-0,0,3.43,38 of 91,41%,4.15,Orthodox,44%,59%,2.6,3,1 of 3,33%,27%,1.54,100%,59 of 125,56.7,3 of 5,0 of 2,1:47,20 of 67,"Dec 26, 1996",0 of 0,12 of 54,167.64,1,5 of 10,162.56,Record: 7-3-0,0,2.69,20 of 69,28%,2.69,Orthodox,42%,65%,0.0,0,0 of 2,0%,27%,1.02,74%,30 of 83,56.7,M,2023
4:05,JunYong Park,Denis Tiuliulin,2023-02-04,Submission,Mark Smith,1,3,middleweight,f1,1 of 1,0 of 0,2:58,15 of 27,"Feb 27, 1991",10 of 11,20 of 33,177.8,0,4 of 4,185.42,Record: 17-6-0,0,3.3,25 of 38,65%,4.53,Orthodox,50%,53%,1.1,1,1 of 3,33%,50%,1.83,57%,38 of 52,83.91,4 of 6,0 of 0,2:58,8 of 22,"May 17, 1988",0 of 0,4 of 16,185.42,0,0 of 0,195.58,Record: 10-9-0 (1 NC),0,6.15,8 of 22,36%,4.5,Orthodox,41%,36%,0.0,0,0 of 0,0,0%,0.0,73%,8 of 22,83.91,M,2023
4:20,Tatsuro Taira,Jesus Aguilar,2023-02-04,Submission,Chris Tognoni,1,3,flyweight,f1,0 of 0,0 of 0,3:49,0 of 0,"Jan 27, 2000",1 of 1,1 of 1,170.18,0,0 of 0,177.8,Record: 15-0-0,0,1.15,1 of 1,100%,3.51,Orthodox,71%,47%,2.4,2,1 of 1,100%,41%,2.12,71%,5 of 5,56.7,1 of 1,0 of 0,3:49,2 of 2,"Mar 13, 1996",0 of 0,0 of 0,162.56,0,1 of 1,157.48,Record: 10-2-0,0,1.11,2 of 2,100%,1.49,Orthodox,50%,59%,1.4,1,0 of 0,0,33%,1.9,40%,2 of 2,56.7,M,2023
5:00,Jamahal Hill,Glover Teixeira,2023-01-21,Decision - Unanimous,Marc Goddard,5,5,light heavyweight,f1,42 of 49,18 of 21,3:26,188 of 347,"May 19, 1991",26 of 34,180 of 343,193.04,0,10 of 10,200.66,Record: 12-2-0 (1 NC),1,3.51,232 of 402,57%,7.18,Southpaw,54%,46%,0.0,0,0 of 0,0,0%,0.0,73%,248 of 419,92.99,19 of 20,5 of 6,3:26,65 of 145,"Oct 28, 1979",5 of 9,52 of 136,187.96,0,4 of 4,193.04,Record: 33-9-0,0,4.43,75 of 160,46%,3.73,Orthodox,49%,51%,0.9,0,2 of 17,11%,33%,2.11,60%,108 of 196,92.99,M,2023
5:00,Brandon Moreno,Deiveson Figueiredo,2023-01-21,KO/TKO,Herb Dean,3,5,flyweight,f1,7 of 9,3 of 6,6:52,34 of 52,"Dec 07, 1993",11 of 16,37 of 61,170.18,0,4 of 4,177.8,Record: 21-8-2,0,3.63,48 of 74,64%,3.87,Orthodox,44%,59%,0.5,0,3 of 6,50%,46%,1.74,63%,85 of 111,56.7,8 of 9,0 of 0,6:52,15 of 35,"Dec 18, 1987",4 of 8,8 of 30,165.1,0,3 of 4,172.72,Record: 23-3-1,0,3.38,19 of 43,44%,3.01,Orthodox,55%,50%,1.7,2,1 of 2,50%,42%,1.65,58%,24 of 48,61.23,M,2023
4:15,Gilbert Burns,Neil Magny,2023-01-21,Submission,Fernando Portella,1,3,welterweight,f1,1 of 1,0 of 0,2:35,3 of 4,"Jul 20, 1986",2 of 2,4 of 5,177.8,0,0 of 0,180.34,Record: 22-7-0,0,3.42,5 of 6,83%,3.29,Orthodox,48%,54%,0.5,1,1 of 1,100%,38%,2.24,50%,10 of 12,77.11,1 of 2,0 of 0,2:35,4 of 11,"Aug 03, 1987",0 of 0,2 of 8,190.5,0,1 of 1,203.2,Record: 29-12-0,0,2.42,4 of 11,36%,3.47,Orthodox,46%,52%,0.3,0,0 of 0,0,40%,2.17,54%,4 of 11,77.11,M,2023
5:00,Jessica Andrade,Lauren Murphy,2023-01-21,Decision - Unanimous,Osiris Maia,3,3,flyweight,f1,23 of 27,22 of 30,1:11,208 of 338,"Sep 25, 1991",1 of 1,161 of 292,154.94,0,47 of 50,157.48,Record: 26-12-0,0,5.37,231 of 369,62%,6.62,Orthodox,50%,55%,0.3,0,1 of 1,100%,55%,2.37,72%,237 of 375,52.16,14 of 19,10 of 17,1:11,90 of 276,"Jul 27, 1983",0 of 0,81 of 268,165.1,0,5 of 6,170.18,Record: 16-6-0,0,5.25,100 of 293,34%,4.05,Orthodox,39%,55%,0.1,0,0 of 15,0%,25%,1.03,69%,103 of 296,56.7,M,2023
2:16,Johnny Walker,Paul Craig,2023-01-21,KO/TKO,Herb Dean,1,3,light heavyweight,f1,1 of 1,5 of 5,0:04,6 of 9,"Mar 30, 1992",5 of 6,12 of 16,198.12,1,3 of 3,208.28,Record: 21-8-0 (1 NC),0,2.83,16 of 20,80%,3.81,Orthodox,53%,44%,0.9,0,0 of 0,0,100%,0.46,57%,17 of 21,92.99,1 of 2,0 of 0,0:04,3 of 8,"Nov 27, 1987",0 of 0,0 of 3,190.5,0,2 of 3,193.04,Record: 17-8-1,0,2.97,3 of 8,37%,2.45,Orthodox,46%,44%,1.6,0,0 of 0,0,20%,1.68,37%,3 of 8,83.91,M,2023
4:05,Ihor Potieria,Mauricio Rua,2023-01-21,KO/TKO,Herb Dean,1,3,light heavyweight,f1,3 of 4,5 of 6,0:38,13 of 31,"May 29, 1996",3 of 4,16 of 35,190.5,1,2 of 2,190.5,Record: 20-6-0,0,5.04,21 of 41,51%,5.13,Southpaw,50%,51%,0.0,0,0 of 2,0%,0%,0.0,57%,27 of 47,83.91,3 of 4,0 of 0,0:38,17 of 31,"Nov 25, 1981",0 of 0,4 of 17,185.42,0,10 of 10,193.04,Record: 27-14-1,0,2.79,17 of 31,54%,3.57,Orthodox,50%,54%,0.7,0,0 of 0,0,48%,2.01,49%,21 of 35,92.99,M,2023
4:13,Brunno Ferreira,Gregory Rodrigues,2023-01-21,KO/TKO,Fernando Portella,1,3,middleweight,f1,2 of 3,1 of 1,0:01,20 of 43,"Nov 04, 1992",1 of 1,15 of 37,177.8,1,5 of 5,182.88,Record: 11-1-0,0,4.17,22 of 45,48%,5.0,Orthodox,50%,48%,0.0,0,0 of 2,0%,16%,1.25,66%,23 of 46,83.91,5 of 6,2 of 2,0:01,19 of 39,"Feb 17, 1992",0 of 0,16 of 35,190.5,0,0 of 0,190.5,Record: 15-5-0,0,5.3,21 of 41,51%,6.08,Orthodox,55%,51%,0.5,0,0 of 0,0,45%,2.46,100%,21 of 41,83.91,M,2023
4:05,Thiago Moises,Melquizael Costa,2023-01-21,Submission,Osiris Maia,2,3,lightweight,f1,7 of 7,1 of 2,5:31,11 of 21,"Mar 23, 1995",10 of 10,14 of 25,175.26,0,1 of 1,177.8,Record: 18-7-0,0,4.19,22 of 33,66%,2.47,Orthodox,40%,55%,1.3,1,4 of 7,57%,44%,1.64,56%,45 of 58,70.31,10 of 18,2 of 5,5:31,21 of 45,"Sep 14, 1996",0 of 0,2 of 19,177.8,0,11 of 13,180.34,Record: 20-7-0,0,2.99,23 of 50,46%,4.29,Southpaw,46%,59%,0.5,0,0 of 0,0,27%,2.49,42%,43 of 71,65.77,M,2023
